id_commande,id_date,id_client,sk_produit,id_region,id_livreur,quantite,prix_unitaire,montant_ttc,statut
ORD-000402,20260417,C00297,14,0,L019,2,8514.68,17029.36,annulé
ORD-000403,20251229,C03620,62,5,L004,1,2873.94,2873.94,annulé
ORD-000404,20250513,C03496,90,3,L010,2,11889.87,23779.74,livré
ORD-000405,20251011,C03711,60,0,L005,4,14019.98,56079.92,retourné
ORD-000406,20260211,C03979,71,0,L013,5,2615.47,13077.349999999999,retourné
ORD-000407,20251214,C02073,51,3,L012,4,11974.15,47896.6,retourné
ORD-000409,20260117,C02383,40,1,L007,2,1918.04,3836.08,en_cours
ORD-000410,20250607,C01797,31,4,L013,5,6633.11,33165.549999999996,livré
ORD-000411,20260424,C03622,39,1,L017,3,9966.92,29900.760000000002,livré
ORD-000412,20250904,C03959,14,2,L016,1,8514.68,8514.68,livré
ORD-000413,20260217,C02941,95,6,L003,1,10216.02,10216.02,annulé
ORD-000414,20251207,C01535,5,2,L017,4,696.91,2787.64,annulé
ORD-000415,20250727,C04764,59,6,L013,1,11009.59,11009.59,en_cours
ORD-000416,20260316,C03318,59,6,L006,5,11009.59,55047.95,retourné
ORD-000417,20251224,C00775,97,0,L015,5,12372.1,61860.5,en_cours
ORD-000418,20250922,C00910,18,0,L005,2,13236.92,26473.84,retourné
ORD-000419,20260127,C03513,61,7,L017,5,12765.78,63828.9,en_cours
ORD-000420,20251219,C03666,65,6,L004,3,8042.6,24127.800000000003,livré
ORD-000421,20250913,C03902,32,5,L017,3,5544.55,16633.65,retourné
ORD-000422,20250901,C01029,98,3,L007,1,14699.33,14699.33,en_cours
ORD-000426,20251205,C03454,97,0,L009,2,12372.1,24744.2,retourné
ORD-000427,20260302,C02788,85,7,L003,5,12173.02,60865.100000000006,livré
ORD-000428,20250905,C01162,99,0,L013,3,10088.39,30265.17,en_cours
ORD-000429,20250514,C01880,11,7,L005,4,14137.04,56548.16,annulé
ORD-000430,20251111,C00964,26,0,L018,1,3991.56,3991.56,en_cours
ORD-000431,20251106,C02775,76,3,L016,2,8784.09,17568.18,annulé
ORD-000432,20260222,C02408,27,2,L010,4,1508.72,6034.88,en_cours
ORD-000433,20250922,C04233,27,0,L007,5,1508.72,7543.6,en_cours
ORD-000434,20251124,C00534,6,6,L016,1,5559.01,5559.01,en_cours
ORD-000435,20260430,C01075,37,5,L001,4,14556.31,58225.24,en_cours
ORD-000436,20251206,C03398,34,1,L019,2,13868.06,27736.12,livré
ORD-000437,20260131,C00506,37,6,-1,3,14556.31,43668.93,livré
ORD-000438,20250528,C01244,55,2,L010,3,1724.7,5174.1,annulé
ORD-000439,20250806,C00797,60,6,L012,1,14019.98,14019.98,livré
ORD-000440,20251210,C03130,14,3,L013,2,8514.68,17029.36,livré
ORD-000441,20260213,C02255,12,7,L003,5,10834.16,54170.8,en_cours
ORD-000442,20260409,C02430,85,6,L005,5,12173.02,60865.100000000006,livré
ORD-000443,20250518,C02601,94,1,L020,4,12494.26,49977.04,livré
ORD-000444,20250610,C01234,43,4,L004,3,376.14,1128.42,annulé
ORD-000445,20250520,C03396,52,0,L005,1,6434.91,6434.91,retourné
ORD-000446,20260406,C02489,9,1,L011,1,8424.91,8424.91,annulé
ORD-000447,20250523,C01240,60,5,L005,1,14019.98,14019.98,livré
ORD-000448,20251002,C03329,38,4,L020,5,1743.53,8717.65,livré
ORD-000449,20250516,C00227,43,1,L007,5,376.14,1880.6999999999998,retourné
ORD-000450,20260307,C00880,14,6,L014,1,8514.68,8514.68,retourné
ORD-000451,20251104,C04984,41,2,L014,5,8703.97,43519.85,retourné
ORD-000452,20251115,C00312,8,2,L020,5,13697.91,68489.55,annulé
ORD-000453,20250515,C04434,12,3,L019,1,10834.16,10834.16,retourné
ORD-000455,20251009,C00074,80,5,L015,5,9454.03,47270.15,retourné
ORD-000456,20251026,C02967,43,6,-1,2,376.14,752.28,retourné
ORD-000457,20250823,C02763,59,1,L020,5,11009.59,55047.95,livré
ORD-000458,20250629,C02564,77,6,L013,1,10408.17,10408.17,annulé
ORD-000459,20260323,C02787,94,3,-1,1,12494.26,12494.26,retourné
ORD-000460,20250906,C02264,53,6,L010,4,4181.07,16724.28,retourné
ORD-000461,20250607,C00438,80,2,L010,1,9454.03,9454.03,retourné
ORD-000462,20260313,C02775,45,1,L015,4,3745.48,14981.92,annulé
ORD-000463,20260112,C00410,7,3,L008,3,9603.6,28810.800000000003,livré
ORD-000464,20260106,C04855,36,5,L007,3,4186.26,12558.78,annulé
ORD-000465,20251019,C01508,65,1,L003,4,8042.6,32170.4,annulé
ORD-000466,20251225,C02917,54,3,L001,4,9755.66,39022.64,en_cours
ORD-000467,20251006,C03311,73,5,L014,3,3991.83,11975.49,annulé
ORD-000468,20260410,C02030,5,7,L004,2,696.91,1393.82,livré
ORD-000469,20260108,C03515,63,2,L004,4,268.48,1073.92,livré
ORD-000471,20250623,C00193,31,4,L004,5,6633.11,33165.549999999996,retourné
ORD-000472,20251030,C03870,46,4,L005,3,9193.66,27580.98,annulé
ORD-000473,20251106,C01708,66,1,L010,1,4450.73,4450.73,livré
ORD-000474,20251203,C04433,11,4,L014,3,14137.04,42411.12,en_cours
ORD-000475,20250725,C02982,48,0,L010,2,13396.47,26792.94,annulé
ORD-000476,20250531,C00865,38,3,L005,2,1743.53,3487.06,retourné
ORD-000478,20250716,C04748,72,1,L012,4,10547.78,42191.12,livré
ORD-000479,20251218,C03819,97,2,L005,1,12372.1,12372.1,annulé
ORD-000480,20260205,C02451,75,3,L017,4,3441.58,13766.32,en_cours
ORD-000481,20251006,C02496,62,5,L007,5,2873.94,14369.7,annulé
ORD-000482,20260208,C02425,100,3,L012,4,957.62,3830.48,en_cours
ORD-000483,20250601,C02348,93,5,L018,4,4435.51,17742.04,en_cours
ORD-000484,20250620,C04830,13,4,L009,1,5614.97,5614.97,retourné
ORD-000486,20260331,C01187,95,7,L014,1,10216.02,10216.02,livré
ORD-000487,20250529,C03733,27,1,L005,1,1508.72,1508.72,annulé
ORD-000488,20260511,C04101,13,0,L009,4,5614.97,22459.88,retourné
ORD-000489,20250731,C02245,32,1,L011,1,5544.55,5544.55,retourné
ORD-000490,20260221,C02033,49,6,L019,2,6994.21,13988.42,annulé
ORD-000491,20251108,C02547,56,5,L002,5,12291.32,61456.6,en_cours
ORD-000492,20250916,C01232,48,7,L006,4,13396.47,53585.88,livré
ORD-000493,20260306,C01528,27,2,L011,5,1508.72,7543.6,retourné
ORD-000495,20251128,C02560,66,7,L007,2,4450.73,8901.46,en_cours
ORD-000496,20251021,C01908,70,3,L015,4,6438.16,25752.64,annulé
ORD-000497,20250731,C03896,19,5,L002,2,12958.91,25917.82,en_cours
ORD-000498,20250815,C02757,62,3,-1,2,2873.94,5747.88,retourné
ORD-000499,20250626,C03081,19,7,L016,2,12958.91,25917.82,en_cours
ORD-000500,20250724,C02403,44,0,L019,3,6000.8,18002.4,retourné
ORD-000501,20250709,C00162,57,5,L012,3,10362.31,31086.93,livré
ORD-000502,20250625,C04922,9,3,L002,3,8424.91,25274.73,livré
ORD-000503,20250910,C01642,94,3,L008,1,12494.26,12494.26,retourné
ORD-000504,20260124,C02775,65,5,L017,2,8042.6,16085.2,annulé
ORD-000505,20260117,C03813,35,2,L018,4,3344.28,13377.12,annulé
ORD-000506,20251130,C03595,94,1,L018,1,12494.26,12494.26,retourné
ORD-000507,20250603,C00105,87,1,L009,5,12786.6,63933.0,annulé
ORD-000508,20260504,C03671,26,6,L010,4,3991.56,15966.24,retourné
ORD-000509,20250920,C00499,96,7,L014,1,4433.71,4433.71,en_cours
ORD-000510,20250802,C04198,79,4,L020,2,11402.26,22804.52,annulé
ORD-000511,20251107,C00975,67,7,L006,2,13028.23,26056.46,annulé
ORD-000512,20260301,C01923,58,5,L003,3,1043.66,3130.9800000000005,en_cours
ORD-000514,20260131,C00280,71,0,L002,2,2615.47,5230.94,annulé
ORD-000515,20250617,C04072,9,5,L016,3,8424.91,25274.73,retourné
ORD-000517,20251213,C00654,12,0,L002,2,10834.16,21668.32,livré
ORD-000518,20250805,C03824,63,3,L009,2,268.48,536.96,annulé
ORD-000519,20260226,C01127,85,1,L013,2,12173.02,24346.04,retourné
ORD-000520,20250910,C02247,21,1,L009,4,14989.24,59956.96,retourné
ORD-000522,20251128,C03193,37,2,L009,5,14556.31,72781.55,en_cours
ORD-000523,20250710,C03075,13,3,L017,4,5614.97,22459.88,livré
ORD-000524,20250625,C01922,24,5,L007,2,862.62,1725.24,retourné
ORD-000526,20250720,C02164,72,1,L013,1,10547.78,10547.78,livré
ORD-000528,20250723,C01121,93,0,L010,4,4435.51,17742.04,retourné
ORD-000529,20260112,C00859,56,7,L010,2,12291.32,24582.64,annulé
ORD-000530,20251209,C02799,57,4,L017,4,10362.31,41449.24,en_cours
ORD-000531,20260222,C02071,31,1,L011,3,6633.11,19899.329999999998,annulé
ORD-000532,20260511,C35733,54,4,-1,2,9755.66,19511.32,annulé
ORD-000533,20260502,C03529,21,7,L007,5,14989.24,74946.2,en_cours
ORD-000534,20250817,C00553,85,7,L004,4,12173.02,48692.08,annulé
ORD-000535,20250716,C02799,72,3,-1,5,10547.78,52738.9,retourné
ORD-000536,20250925,C03177,73,4,L002,5,3991.83,19959.15,en_cours
ORD-000537,20250723,C01875,11,6,L015,5,14137.04,70685.20000000001,annulé
ORD-000538,20260410,C04872,61,2,-1,3,12765.78,38297.340000000004,annulé
ORD-000539,20250910,C03013,48,3,L014,2,13396.47,26792.94,livré
ORD-000540,20250720,C00428,71,2,L002,2,2615.47,5230.94,annulé
ORD-000541,20250922,C04007,53,1,L012,2,4181.07,8362.14,en_cours
ORD-000542,20260224,C27033,14,0,L005,1,8514.68,8514.68,retourné
ORD-000543,20260505,C02282,59,0,L003,5,11009.59,55047.95,retourné
ORD-000544,20251110,C04841,20,7,L014,3,6734.72,20204.16,retourné
ORD-000545,20260217,C01005,15,5,-1,1,7919.83,7919.83,en_cours
ORD-000546,20250907,C02065,3,2,L015,3,2340.64,7021.92,annulé
ORD-000547,20260122,C02962,78,4,L009,5,7723.8,38619.0,annulé
ORD-000549,20250817,C04469,56,3,L009,2,12291.32,24582.64,en_cours
ORD-000550,20250729,C00638,18,7,L001,2,13236.92,26473.84,livré
ORD-000551,20260314,C04649,26,5,L002,4,3991.56,15966.24,annulé
ORD-000552,20251206,C01549,32,3,L008,3,5544.55,16633.65,annulé
ORD-000553,20250818,C03652,87,2,L020,2,12786.6,25573.2,en_cours
ORD-000554,20250523,C04350,78,5,L003,5,7723.8,38619.0,livré
ORD-000555,20251208,C02247,52,4,-1,2,6434.91,12869.82,retourné
ORD-000556,20251212,C03923,8,1,L020,5,13697.91,68489.55,en_cours
ORD-000557,20251007,C02213,57,4,L015,4,10362.31,41449.24,annulé
ORD-000559,20250719,C02718,59,7,L003,4,11009.59,44038.36,livré
ORD-000560,20251104,C01492,41,2,L003,3,8703.97,26111.909999999996,annulé
ORD-000561,20251005,C04153,66,0,L003,1,4450.73,4450.73,livré
ORD-000562,20260102,C04063,21,3,L013,4,14989.24,59956.96,en_cours
ORD-000563,20260422,C00607,81,4,L016,3,6927.1,20781.300000000003,livré
ORD-000564,20250525,C01738,6,6,L012,1,5559.01,5559.01,annulé
ORD-000565,20260428,C04832,86,3,L020,2,7894.01,15788.02,en_cours
ORD-000566,20250726,C04701,76,5,L006,5,8784.09,43920.45,annulé
ORD-000567,20250517,C01923,62,7,L004,2,2873.94,5747.88,retourné
ORD-000568,20250804,C01580,97,2,L010,3,12372.1,37116.3,annulé
ORD-000570,20251211,C02540,34,5,L006,3,13868.06,41604.18,en_cours
ORD-000571,20260505,C00691,15,3,L001,3,7919.83,23759.489999999998,livré
ORD-000572,20251016,C03470,69,4,L006,2,1286.86,2573.72,annulé
ORD-000573,20251229,C03809,2,7,L005,3,2990.58,8971.74,livré
ORD-000574,20260228,C48645,31,1,L019,1,6633.11,6633.11,retourné
ORD-000575,20251221,C04965,39,2,L001,3,9966.92,29900.760000000002,livré
ORD-000576,20250623,C04257,28,6,-1,1,8152.84,8152.84,retourné
ORD-000577,20250919,C04873,23,4,-1,4,4457.65,17830.6,annulé
ORD-000578,20250827,C01153,52,4,L015,1,6434.91,6434.91,retourné
ORD-000579,20260403,C01806,83,0,-1,5,4485.35,22426.75,retourné
ORD-000580,20260124,C00213,3,4,L015,5,2340.64,11703.199999999999,retourné
ORD-000581,20251215,C02722,38,7,-1,5,1743.53,8717.65,livré
ORD-000582,20260325,C00222,40,6,L001,1,1918.04,1918.04,annulé
ORD-000583,20260413,C03440,21,2,L004,5,14989.24,74946.2,en_cours
ORD-000584,20260130,C01890,38,3,L017,4,1743.53,6974.12,en_cours
ORD-000585,20260124,C03878,40,3,L017,5,1918.04,9590.2,retourné
ORD-000586,20250521,C03569,45,7,L009,1,3745.48,3745.48,livré
ORD-000587,20250724,C04679,63,1,L005,1,268.48,268.48,annulé
ORD-000588,20260507,C03710,85,7,L002,2,12173.02,24346.04,annulé
ORD-000589,20260412,C03554,4,4,L004,2,8048.06,16096.12,livré
ORD-000590,20250523,C04779,85,3,L016,4,12173.02,48692.08,annulé
ORD-000591,20260313,C02421,19,2,L017,3,12958.91,38876.729999999996,retourné
ORD-000593,20250707,C04385,56,4,L011,5,12291.32,61456.6,livré
ORD-000594,20260130,C02622,82,2,L007,1,8273.46,8273.46,livré
ORD-000595,20251216,C04600,49,0,L018,1,6994.21,6994.21,retourné
ORD-000596,20260117,C00582,86,5,L015,4,7894.01,31576.04,annulé
ORD-000597,20250903,C04255,77,5,L012,2,10408.17,20816.34,livré
ORD-000598,20250820,C02126,37,7,L004,1,14556.31,14556.31,livré
ORD-000599,20260430,C02383,77,7,L008,4,10408.17,41632.68,en_cours
ORD-000601,20250812,C01987,16,6,L005,5,1823.85,9119.25,livré
ORD-000602,20250718,C03195,28,4,-1,5,8152.84,40764.2,en_cours
ORD-000603,20251026,C02081,19,3,L001,5,12958.91,64794.55,en_cours
ORD-000604,20251120,C03036,40,7,L006,5,1918.04,9590.2,annulé
ORD-000605,20251001,C02597,83,7,-1,5,4485.35,22426.75,annulé
ORD-000606,20260430,C03753,66,2,L005,3,4450.73,13352.189999999999,retourné
ORD-000607,20251212,C03377,88,7,L019,1,4317.81,4317.81,retourné
ORD-000608,20250817,C03729,45,7,L013,2,3745.48,7490.96,en_cours
ORD-000610,20251014,C04072,100,2,L012,3,957.62,2872.86,livré
ORD-000611,20251115,C01019,12,2,L015,4,10834.16,43336.64,annulé
ORD-000612,20260227,C01553,52,3,L007,5,6434.91,32174.55,retourné
ORD-000613,20260414,C02783,94,6,L007,4,12494.26,49977.04,annulé
ORD-000614,20260115,C02165,12,5,L003,1,10834.16,10834.16,retourné
ORD-000615,20260407,C01447,3,6,L018,5,2340.64,11703.199999999999,retourné
ORD-000616,20250617,C01930,59,4,L019,4,11009.59,44038.36,en_cours
ORD-000617,20251207,C01564,65,1,L006,5,8042.6,40213.0,en_cours
ORD-000618,20251012,C03921,55,6,L010,4,1724.7,6898.8,retourné
ORD-000619,20250920,C04235,26,0,-1,1,3991.56,3991.56,en_cours
ORD-000621,20250810,C03932,73,5,L003,2,3991.83,7983.66,annulé
ORD-000622,20251109,C04346,59,5,L018,4,11009.59,44038.36,livré
ORD-000624,20260320,C01639,7,7,-1,3,9603.6,28810.800000000003,annulé
ORD-000625,20260422,C02678,53,6,L005,4,4181.07,16724.28,en_cours
ORD-000626,20251229,C00868,77,2,L008,3,10408.17,31224.510000000002,en_cours
ORD-000627,20250807,C00517,99,3,L007,3,10088.39,30265.17,en_cours
ORD-000628,20250704,C02191,15,2,L015,4,7919.83,31679.32,annulé
ORD-000629,20251105,C04582,83,7,L020,4,4485.35,17941.4,retourné
ORD-000630,20250811,C02970,50,2,L004,1,4486.2,4486.2,retourné
ORD-000631,20250910,C02492,68,5,L004,4,1720.17,6880.68,livré
ORD-000632,20251031,C01137,85,3,L011,1,12173.02,12173.02,livré
ORD-000633,20260501,C04529,67,7,L008,2,13028.23,26056.46,annulé
ORD-000634,20250927,C04415,24,5,L001,1,862.62,862.62,livré
ORD-000635,20251017,C93107,22,5,L014,1,42.31,42.31,livré
ORD-000636,20260208,C04993,31,5,L009,2,6633.11,13266.22,annulé
ORD-000637,20250727,C00672,97,2,L015,4,12372.1,49488.4,livré
ORD-000638,20260407,C03231,31,3,L008,1,6633.11,6633.11,annulé
ORD-000639,20251121,C04966,92,2,L013,2,3758.97,7517.94,annulé
ORD-000640,20260223,C01140,33,0,L009,5,5311.64,26558.2,retourné
ORD-000641,20260124,C03467,27,7,L002,5,1508.72,7543.6,en_cours
ORD-000642,20250626,C03360,3,3,L013,2,2340.64,4681.28,annulé
ORD-000643,20260128,C04823,28,7,L012,5,8152.84,40764.2,en_cours
ORD-000644,20260108,C02758,21,7,L003,3,14989.24,44967.72,annulé
ORD-000645,20250516,C01804,58,6,L010,1,1043.66,1043.66,livré
ORD-000646,20260330,C00082,90,3,L005,2,11889.87,23779.74,annulé
ORD-000647,20250701,C02956,6,3,L013,2,5559.01,11118.02,en_cours
ORD-000648,20250531,C00511,32,3,L010,1,5544.55,5544.55,livré
ORD-000649,20260427,C03127,81,7,L005,4,6927.1,27708.4,retourné
ORD-000650,20251207,C01474,28,7,L011,4,8152.84,32611.36,retourné
ORD-000651,20251010,C01626,71,4,L005,5,2615.47,13077.349999999999,retourné
ORD-000652,20250529,C04182,79,3,L016,1,11402.26,11402.26,annulé
ORD-000653,20250511,C03046,32,3,L012,1,5544.55,5544.55,livré
ORD-000654,20251025,C03691,41,0,L013,2,8703.97,17407.94,livré
ORD-000655,20260501,C03563,81,5,-1,3,6927.1,20781.300000000003,livré
ORD-000656,20251224,C01390,51,2,L001,2,11974.15,23948.3,retourné
ORD-000657,20260401,C02731,34,4,L015,4,13868.06,55472.24,retourné
ORD-000658,20250714,C02666,70,6,L011,5,6438.16,32190.8,retourné
ORD-000659,20250528,C02429,55,2,L018,4,1724.7,6898.8,en_cours
ORD-000660,20250602,C04827,34,7,L005,5,13868.06,69340.3,en_cours
ORD-000661,20250819,C02919,18,1,L010,5,13236.92,66184.6,annulé
ORD-000662,20260223,C00313,85,6,L019,1,12173.02,12173.02,livré
ORD-000663,20260212,C03919,70,7,L017,2,6438.16,12876.32,livré
ORD-000664,20251027,C03568,10,1,L014,1,716.27,716.27,retourné
ORD-000665,20250702,C03461,52,3,L017,3,6434.91,19304.73,annulé
ORD-000666,20251019,C02495,40,5,L015,4,1918.04,7672.16,en_cours
ORD-000667,20260506,C00683,57,3,L013,3,10362.31,31086.93,livré
ORD-000668,20250605,C00590,88,1,L013,5,4317.81,21589.050000000003,annulé
ORD-000669,20260319,C02472,75,2,-1,4,3441.58,13766.32,livré
ORD-000670,20251008,C02881,10,6,-1,3,716.27,2148.81,livré
ORD-000671,20250511,C04516,98,2,L016,3,14699.33,44097.99,annulé
ORD-000672,20250810,C02143,21,4,L020,1,14989.24,14989.24,retourné
ORD-000673,20260105,C02211,68,5,L020,3,1720.17,5160.51,en_cours
ORD-000674,20251112,C01689,64,3,L018,2,4968.56,9937.12,annulé
ORD-000675,20251020,C04004,15,2,L020,4,7919.83,31679.32,retourné
ORD-000676,20250920,C02540,83,1,L007,1,4485.35,4485.35,retourné
ORD-000678,20251226,C04835,36,7,L013,2,4186.26,8372.52,en_cours
ORD-000679,20250829,C04377,99,3,L013,1,10088.39,10088.39,annulé
ORD-000680,20260426,C04638,56,7,L016,3,12291.32,36873.96,en_cours
ORD-000681,20250623,C04714,34,0,L015,5,13868.06,69340.3,retourné
ORD-000682,20260320,C04164,37,3,L012,2,14556.31,29112.62,livré
ORD-000683,20250917,C01428,18,2,L004,4,13236.92,52947.68,en_cours
ORD-000684,20260118,C02764,87,4,L019,4,12786.6,51146.4,livré
ORD-000685,20250616,C02277,45,0,L011,4,3745.48,14981.92,livré
ORD-000687,20251023,C02018,30,2,L015,1,12693.09,12693.09,annulé
ORD-000689,20250901,C00382,57,6,L017,3,10362.31,31086.93,livré
ORD-000690,20250819,C01769,21,4,L006,4,14989.24,59956.96,retourné
ORD-000691,20251227,C04952,83,5,L017,5,4485.35,22426.75,en_cours
ORD-000693,20251228,C12443,82,0,L007,5,8273.46,41367.299999999996,annulé
ORD-000694,20251031,C02427,45,1,L016,5,3745.48,18727.4,annulé
ORD-000695,20260227,C04495,24,7,L015,5,862.62,4313.1,annulé
ORD-000696,20260123,C89204,32,0,L016,5,5544.55,27722.75,en_cours
ORD-000697,20250827,C00773,27,1,L020,2,1508.72,3017.44,livré
ORD-000698,20251219,C03256,86,6,L008,5,7894.01,39470.05,annulé
ORD-000699,20260216,C01363,66,7,-1,1,4450.73,4450.73,retourné
ORD-000700,20250826,C01478,75,1,L002,1,3441.58,3441.58,annulé
ORD-000701,20251025,C03464,30,6,L003,2,12693.09,25386.18,en_cours
ORD-000702,20260211,C04804,12,4,L004,5,10834.16,54170.8,retourné
ORD-000703,20250722,C04727,33,5,-1,4,5311.64,21246.56,livré
ORD-000704,20260123,C01484,84,6,L003,2,2837.9,5675.8,livré
ORD-000705,20250803,C00506,15,0,L014,3,7919.83,23759.489999999998,retourné
ORD-000707,20251108,C00057,95,4,L001,1,10216.02,10216.02,livré
ORD-000708,20250923,C01292,13,2,L008,2,5614.97,11229.94,annulé
ORD-000709,20260318,C03377,62,4,-1,3,2873.94,8621.82,annulé
ORD-000710,20250602,C03231,93,1,L017,4,4435.51,17742.04,livré
ORD-000711,20250614,C03803,86,6,L001,4,7894.01,31576.04,en_cours
ORD-000712,20260414,C01195,36,5,L013,3,4186.26,12558.78,annulé
ORD-000713,20250921,C02440,98,4,L008,1,14699.33,14699.33,livré
ORD-000714,20250817,C02598,83,5,L002,1,4485.35,4485.35,livré
ORD-000716,20250515,C01639,2,4,L005,4,2990.58,11962.32,retourné
ORD-000717,20250930,C01978,28,6,L012,5,8152.84,40764.2,en_cours
ORD-000718,20250901,C01186,71,4,L015,1,2615.47,2615.47,en_cours
ORD-000719,20260423,C01944,66,6,L015,4,4450.73,17802.92,en_cours
ORD-000720,20251220,C03335,98,1,L005,1,14699.33,14699.33,en_cours
ORD-000721,20260226,C03517,26,0,L007,1,3991.56,3991.56,retourné
ORD-000722,20260420,C01237,96,5,L003,4,4433.71,17734.84,retourné
ORD-000723,20251025,C01719,57,1,L010,1,10362.31,10362.31,annulé
ORD-000724,20250927,C01941,79,6,L002,1,11402.26,11402.26,annulé
ORD-000725,20260315,C03518,63,0,L006,1,268.48,268.48,annulé
ORD-000727,20260105,C03575,100,4,L017,3,957.62,2872.86,annulé
ORD-000728,20250712,C03611,48,0,L019,4,13396.47,53585.88,retourné
ORD-000729,20251111,C03076,60,1,L003,4,14019.98,56079.92,annulé
ORD-000730,20260426,C00969,60,1,-1,4,14019.98,56079.92,livré
ORD-000731,20260120,C03240,9,4,L011,3,8424.91,25274.73,retourné
ORD-000732,20251201,C04456,34,4,L015,2,13868.06,27736.12,retourné
ORD-000733,20250623,C04544,58,2,L007,2,1043.66,2087.32,annulé
ORD-000734,20250530,C01475,47,0,L003,5,12599.54,62997.700000000004,annulé
ORD-000735,20251111,C04310,52,1,L018,3,6434.91,19304.73,en_cours
ORD-000736,20251019,C00420,54,2,L004,3,9755.66,29266.98,retourné
ORD-000737,20250809,C00146,6,3,L016,2,5559.01,11118.02,retourné
ORD-000738,20250517,C03457,75,7,L006,1,3441.58,3441.58,retourné
ORD-000739,20251027,C04723,13,1,L014,1,5614.97,5614.97,livré
ORD-000741,20260506,C00481,24,7,L017,3,862.62,2587.86,en_cours
ORD-000742,20250714,C02662,24,3,L007,3,862.62,2587.86,en_cours
ORD-000743,20250615,C01726,23,3,L008,2,4457.65,8915.3,livré
ORD-000744,20260303,C00599,31,7,L009,4,6633.11,26532.44,livré
ORD-000745,20250621,C00098,78,0,L014,1,7723.8,7723.8,retourné
ORD-000746,20251119,C04323,40,7,L017,2,1918.04,3836.08,annulé
ORD-000747,20260406,C00323,100,6,L003,5,957.62,4788.1,annulé
ORD-000749,20251215,C03921,72,2,L012,3,10547.78,31643.340000000004,annulé
ORD-000750,20251226,C00106,32,3,L006,2,5544.55,11089.1,livré
ORD-000752,20260205,C00031,100,6,L012,5,957.62,4788.1,livré
ORD-000753,20251029,C02936,81,7,L003,3,6927.1,20781.300000000003,livré
ORD-000754,20260226,C01319,76,4,L007,3,8784.09,26352.27,livré
ORD-000755,20260422,C01887,98,3,L001,1,14699.33,14699.33,en_cours
ORD-000756,20260511,C01629,88,5,-1,5,4317.81,21589.050000000003,annulé
ORD-000757,20251110,C01411,42,2,L008,2,1281.09,2562.18,livré
ORD-000758,20250908,C01981,68,5,L020,2,1720.17,3440.34,en_cours
ORD-000759,20260504,C03389,31,2,L011,5,6633.11,33165.549999999996,annulé
ORD-000760,20250928,C02001,78,1,L009,4,7723.8,30895.2,livré
ORD-000761,20251022,C04088,47,0,L008,3,12599.54,37798.62,livré
